Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,4.54,1.05,12.05,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,4.71,1.12,11.44,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,4.43,1.09,9.53,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,8.11,4.5,9.95,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,5.6,2.56,9.18,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,2.76,2.08,3.31,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,4.08,1.61,6.76,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,2.13,1.09,2.95,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,2.63,1.31,4.09,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,3.17,2.38,5.53,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,7.18,3.02,10.91,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,4.38,1.49,7.83,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,3.96,2.24,6.32,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,3,0.28,0.08,0.47,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,6.61,2.12,9.24,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,10,0.28,0.01,1.03,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,5.23,3.7,8.09,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,4.04,1.18,8.51,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,46,4.55,2.72,6.81,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,11,4.63,0.58,9.78,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2017,12,2.37,0.19,7.94,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,2.44,0.13,5.03,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,10,5.02,2.17,7.53,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,11,5.42,1.65,12.24,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,10,0.8,0.26,1.64,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,10.11,3.4,19.57,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,8,0.45,0.02,1.22,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,8.62,1.06,21.07,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,10,3.69,1.31,8.99,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,10,3.6,1.25,8.98,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,5,3.64,2.04,6.2,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,11,6.95,3.4,9.14,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,5.46,3.62,7.53,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,3.49,2.36,5.03,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,4.36,3.03,6.18,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,2.64,1.43,3.78,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,3.3,1.56,5.57,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,3.78,2.65,5.24,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,9,6.01,2.98,7.92,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,4.87,3.2,7.23,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,4.91,3.14,7.6,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,9,0.43,0.1,0.82,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,5.59,3.76,7.36,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,10,0.36,0.02,1.07,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,4.89,3.85,6.6,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,12,4.24,1.6,12.26,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,50,4.47,2.58,6.53,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,9,2.3,0.99,4.14,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2018,11,3.3,0.06,6.08,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,2.26,0.29,5.33,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,9,4.74,2.48,7.89,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,4.46,1.42,9.85,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,0.64,0.38,0.9,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,9.54,2.8,21.95,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,0.25,0.18,0.35,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,12,6.2,0.91,14.04,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,2.67,1.1,6.16,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,2.89,1.3,6.32,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,4,2.12,1.34,3.21,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,12,6.97,4.87,10.26,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,8,6.89,3.52,10.1,North Branch Chicago River,-9762427.895694703,5155720.021993471
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,4.65,2.26,8.35,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,2.86,1.48,4.48,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,4.11,2.68,6.32,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,2.35,0.97,4.19,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,2.02,0.99,4.39,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,3.03,1.94,5.02,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,12,6.67,4.15,9.04,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,4.04,1.88,6.64,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,10,4.48,2.42,7.54,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,0.36,0.08,0.77,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,9,5.77,2.51,8.29,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,1.22,0.04,4.5,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,4.97,3.72,6.38,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,11,2.7,1.3,6.68,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,48,4.22,&lt RL,7.03,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,12,3.47,1.32,6.68,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2019,9,3.23,1.89,6.4,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,1.6,0.28,4.91,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,4.49,2.14,7.61,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,6.63,2.8,11.19,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,0.58,0.2,0.98,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,13.5,5.24,18.44,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,0.9,0.21,3.4,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,9,9.36,2.52,17.79,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,4.64,1.91,10.45,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,4.72,1.96,8.55,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,4.33,2.13,6.75,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,7.51,4.52,12.17,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,7.18,3.64,11.35,North Branch Chicago River,-9762427.895694703,5155720.021993471
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,5.92,2.93,8.3,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,5,5.8,4.49,8.88,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,3.4,2.04,5.36,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,7,5.24,2.45,7.2,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
55,130th Street,Calumet River at 130th Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,5,0.22,0.19,0.25,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,9,2.3,1.05,4.48,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,14,4.26,0.96,8.77,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,9,3.79,2.5,5.14,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,7.66,4.01,14.64,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,4.07,1.51,7.67,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,9,4.75,2.07,8.51,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,0.29,0.01,0.57,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,7.32,5.27,8.68,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,0.24,0.02,0.47,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,14,3.82,3.23,5.22,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,4.03,2.05,5.95,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,37,4.97,2.86,7.41,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,10,3.93,1.2,11.01,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2020,8,3.89,1.53,7.53,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2021,10,1.62,0.28,3.46,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2021,10,4.05,1.45,7.89,South Branch Chicago River,-9758326.630046986,5137947.951214144
