Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2009,8,64,26,114,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2009,9,166,84,249,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,SO4   ,Sulfate,mg/L,2009,11,89,48,123,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2009,10,99,47,148,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,SO4   ,Sulfate,mg/L,2009,12,61,44,72,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2009,12,48,32,67,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,SO4   ,Sulfate,mg/L,2009,9,26,22,33,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2009,12,42,29,55,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2009,11,76,42,118,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2009,4,36,18,46,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2009,12,82,53,97,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2009,8,62,42,73,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,SO4   ,Sulfate,mg/L,2009,12,63,46,75,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2009,5,146,102,175,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,SO4   ,Sulfate,mg/L,2009,11,60,40,74,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,SO4   ,Sulfate,mg/L,2009,11,42,30,51,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2009,12,61,44,88,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2009,51,76,47,110,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2009,12,54,29,76,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,SO4   ,Sulfate,mg/L,2009,9,298,119,550,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2009,11,42,29,58,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2010,12,31,23,47,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,SO4   ,Sulfate,mg/L,2010,12,43,29,59,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,SO4   ,Sulfate,mg/L,2010,11,37,20,63,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,SO4   ,Sulfate,mg/L,2010,10,58,42,87,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,SO4   ,Sulfate,mg/L,2010,9,54,39,72,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,SO4   ,Sulfate,mg/L,2010,12,54,42,73,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,SO4   ,Sulfate,mg/L,2010,10,49,18,72,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2010,11,41,33,50,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2010,11,73,40,107,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2010,8,48,24,65,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,SO4   ,Sulfate,mg/L,2010,7,77,42,110,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2010,11,59,38,76,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,SO4   ,Sulfate,mg/L,2010,11,60,37,76,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2010,10,72,52,90,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2010,11,61,38,78,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,SO4   ,Sulfate,mg/L,2010,11,61,36,82,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2010,12,64,37,90,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2010,11,65,37,88,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,SO4   ,Sulfate,mg/L,2010,10,76,42,103,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,SO4   ,Sulfate,mg/L,2010,12,65,38,87,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2010,9,47,25,69,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2010,9,51,23,74,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,SO4   ,Sulfate,mg/L,2010,8,55,36,78,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,SO4   ,Sulfate,mg/L,2010,8,25,20,37,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2010,11,42,30,57,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,SO4   ,Sulfate,mg/L,2010,12,47,30,69,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,SO4   ,Sulfate,mg/L,2010,12,40,30,51,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,SO4   ,Sulfate,mg/L,2010,12,41,33,51,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2010,9,61,46,76,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,SO4   ,Sulfate,mg/L,2010,12,65,46,81,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2010,11,104,48,157,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,SO4   ,Sulfate,mg/L,2010,12,44,35,63,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2010,12,76,48,100,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,SO4   ,Sulfate,mg/L,2010,6,25,23,28,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,SO4   ,Sulfate,mg/L,2010,11,41,35,48,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,SO4   ,Sulfate,mg/L,2010,11,89,&lt RL,134,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,SO4   ,Sulfate,mg/L,2010,9,510,167,885,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,SO4   ,Sulfate,mg/L,2010,10,53,25,96,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2010,10,61,25,130,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2010,10,182,47,427,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,SO4   ,Sulfate,mg/L,2010,10,138,58,385,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2010,10,96,55,147,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,SO4   ,Sulfate,mg/L,2010,6,59,43,77,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2010,12,47,34,68,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,SO4   ,Sulfate,mg/L,2010,11,26,20,35,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2010,12,43,32,55,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2010,10,75,41,100,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2010,1,39,39,39,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2010,9,78,41,97,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2010,8,46,37,54,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,SO4   ,Sulfate,mg/L,2010,12,68,39,89,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2010,7,96,23,214,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,SO4   ,Sulfate,mg/L,2010,12,58,51,71,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,SO4   ,Sulfate,mg/L,2010,10,42,27,65,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2010,12,67,37,90,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2010,51,82,51,118,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2010,11,53,32,76,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,SO4   ,Sulfate,mg/L,2010,11,318,30,829,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2010,10,44,34,54,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2011,12,41,25,60,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,SO4   ,Sulfate,mg/L,2011,12,45,24,63,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,SO4   ,Sulfate,mg/L,2011,12,40,22,66,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,SO4   ,Sulfate,mg/L,2011,11,62,23,75,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,SO4   ,Sulfate,mg/L,2011,11,53,22,71,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,SO4   ,Sulfate,mg/L,2011,12,54,27,70,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,SO4   ,Sulfate,mg/L,2011,10,57,31,77,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2011,12,44,29,62,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2011,11,72,45,98,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2011,10,74,45,115,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2011,12,61,45,72,West Branch DuPage River,-9811547.219382191,5157233.888994125
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,SO4   ,Sulfate,mg/L,2011,9,73,49,99,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2011,11,58,36,76,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,SO4   ,Sulfate,mg/L,2011,11,59,36,74,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2011,11,66,43,84,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2011,11,61,37,82,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,SO4   ,Sulfate,mg/L,2011,11,61,35,83,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2011,11,63,37,76,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2011,11,64,37,89,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,SO4   ,Sulfate,mg/L,2011,11,73,46,96,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,SO4   ,Sulfate,mg/L,2011,11,64,36,87,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2011,9,49,21,65,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2011,10,53,25,70,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,SO4   ,Sulfate,mg/L,2011,11,56,21,76,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,SO4   ,Sulfate,mg/L,2011,8,30,20,59,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2011,12,45,29,57,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,SO4   ,Sulfate,mg/L,2011,12,46,24,63,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,SO4   ,Sulfate,mg/L,2011,6,48,40,60,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,SO4   ,Sulfate,mg/L,2011,12,45,30,62,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2011,12,63,40,89,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,SO4   ,Sulfate,mg/L,2011,12,70,40,91,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2011,11,94,48,145,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,SO4   ,Sulfate,mg/L,2011,12,47,34,64,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2011,12,76,50,104,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,SO4   ,Sulfate,mg/L,2011,6,26,21,30,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,SO4   ,Sulfate,mg/L,2011,11,46,40,50,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,SO4   ,Sulfate,mg/L,2011,10,78,32,133,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,SO4   ,Sulfate,mg/L,2011,10,451,114,733,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,SO4   ,Sulfate,mg/L,2011,10,53,26,86,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2011,10,60,27,94,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2011,10,171,55,336,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,SO4   ,Sulfate,mg/L,2011,11,104,42,170,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2011,11,103,48,140,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2011,12,47,30,64,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,SO4   ,Sulfate,mg/L,2011,12,33,22,53,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2011,12,46,18,72,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2011,11,83,38,154,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2011,5,39,29,58,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2011,11,86,66,97,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2011,10,65,47,97,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,SO4   ,Sulfate,mg/L,2011,11,62,44,85,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2011,10,93,17,236,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,SO4   ,Sulfate,mg/L,2011,12,61,51,76,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,SO4   ,Sulfate,mg/L,2011,11,44,29,59,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2011,11,63,36,85,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2011,51,81,46,129,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2011,11,56,27,73,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,SO4   ,Sulfate,mg/L,2011,10,267,59,578,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2011,12,45,32,64,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2012,11,41,28,56,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,SO4   ,Sulfate,mg/L,2012,7,48,42,53,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,SO4   ,Sulfate,mg/L,2012,7,46,25,56,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,SO4   ,Sulfate,mg/L,2012,7,64,47,76,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,SO4   ,Sulfate,mg/L,2012,7,63,45,76,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,SO4   ,Sulfate,mg/L,2012,7,63,47,75,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,SO4   ,Sulfate,mg/L,2012,5,55,46,67,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2012,12,45,32,59,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2012,12,77,39,93,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2012,11,68,15,236,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2012,12,63,41,76,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2012,5,46,36,51,North Shore Channel,-9763803.492506059,5167131.2098396
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,SO4   ,Sulfate,mg/L,2012,6,84,62,103,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2012,7,65,57,73,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,SO4   ,Sulfate,mg/L,2012,7,64,52,77,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2012,12,72,60,85,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2012,12,69,45,84,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,SO4   ,Sulfate,mg/L,2012,7,65,46,77,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2012,12,71,45,85,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2012,12,75,56,93,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,SO4   ,Sulfate,mg/L,2012,7,81,46,100,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,SO4   ,Sulfate,mg/L,2012,7,69,50,82,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2012,4,71,62,79,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,SO4   ,Sulfate,mg/L,2012,6,61,48,71,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,SO4   ,Sulfate,mg/L,2012,7,65,45,75,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,SO4   ,Sulfate,mg/L,2012,5,50,24,74,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2012,12,44,36,53,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,SO4   ,Sulfate,mg/L,2012,6,49,39,56,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,SO4   ,Sulfate,mg/L,2012,6,48,32,59,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,SO4   ,Sulfate,mg/L,2012,7,48,32,61,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
