Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,541,268,830,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,608,374,862,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,TDS,Total Dissolved Solids,mg/L,2008,12,615,302,882,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,TDS,Total Dissolved Solids,mg/L,2008,10,651,408,978,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,690,408,1742,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,TDS,Total Dissolved Solids,mg/L,2008,12,620,262,838,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,TDS,Total Dissolved Solids,mg/L,2008,9,221,176,278,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,295,262,330,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,TDS,Total Dissolved Solids,mg/L,2008,10,731,330,908,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,TDS,Total Dissolved Solids,mg/L,2008,8,1592,1338,2090,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,TDS,Total Dissolved Solids,mg/L,2008,9,397,222,636,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,TDS,Total Dissolved Solids,mg/L,2008,9,454,210,666,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2008,10,833,324,1290,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,712,396,1316,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2008,11,672,432,1006,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,TDS,Total Dissolved Solids,mg/L,2008,12,723,476,1328,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,TDS,Total Dissolved Solids,mg/L,2008,12,687,414,1326,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,TDS,Total Dissolved Solids,mg/L,2008,10,267,166,466,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,587,304,900,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,TDS,Total Dissolved Solids,mg/L,2008,12,695,358,1216,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,TDS,Total Dissolved Solids,mg/L,2008,5,1161,690,2084,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,TDS,Total Dissolved Solids,mg/L,2008,12,824,660,1374,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,TDS,Total Dissolved Solids,mg/L,2008,9,980,476,1912,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,TDS,Total Dissolved Solids,mg/L,2008,12,957,504,1844,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2008,10,770,586,868,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,TDS,Total Dissolved Solids,mg/L,2008,12,627,376,1334,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,TDS,Total Dissolved Solids,mg/L,2008,11,807,512,1382,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,TDS,Total Dissolved Solids,mg/L,2008,12,801,412,1318,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,TDS,Total Dissolved Solids,mg/L,2008,51,706,236,1718,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,883,402,2138,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,TDS,Total Dissolved Solids,mg/L,2008,11,1163,670,2052,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,TDS,Total Dissolved Solids,mg/L,2008,12,576,298,840,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,TDS,Total Dissolved Solids,mg/L,2009,11,324,156,616,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,591,258,1408,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,TDS,Total Dissolved Solids,mg/L,2009,11,394,158,756,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,TDS,Total Dissolved Solids,mg/L,2009,11,833,358,1434,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,TDS,Total Dissolved Solids,mg/L,2009,12,676,468,1024,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,TDS,Total Dissolved Solids,mg/L,2009,12,643,472,1108,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,TDS,Total Dissolved Solids,mg/L,2009,11,955,324,1552,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,TDS,Total Dissolved Solids,mg/L,2009,12,492,234,822,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,TDS,Total Dissolved Solids,mg/L,2009,11,690,442,1012,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,TDS,Total Dissolved Solids,mg/L,2009,9,763,380,1630,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2009,9,690,486,846,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2009,12,549,418,710,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,TDS,Total Dissolved Solids,mg/L,2009,11,549,358,664,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,687,346,1014,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,594,460,818,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,TDS,Total Dissolved Solids,mg/L,2009,11,584,458,728,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,TDS,Total Dissolved Solids,mg/L,2009,11,590,464,732,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,TDS,Total Dissolved Solids,mg/L,2009,11,595,464,730,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,TDS,Total Dissolved Solids,mg/L,2009,12,728,498,1014,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,TDS,Total Dissolved Solids,mg/L,2009,11,593,414,762,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2009,10,637,346,994,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2009,10,615,366,944,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,TDS,Total Dissolved Solids,mg/L,2009,12,699,416,1150,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,TDS,Total Dissolved Solids,mg/L,2009,9,258,114,476,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,TDS,Total Dissolved Solids,mg/L,2009,10,614,230,1258,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,614,326,1536,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,TDS,Total Dissolved Solids,mg/L,2009,11,483,226,842,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,TDS,Total Dissolved Solids,mg/L,2009,11,485,248,842,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,570,306,914,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,TDS,Total Dissolved Solids,mg/L,2009,10,557,364,834,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,TDS,Total Dissolved Solids,mg/L,2009,10,559,282,790,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,575,274,1168,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,TDS,Total Dissolved Solids,mg/L,2009,10,531,376,868,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,TDS,Total Dissolved Solids,mg/L,2009,7,229,156,318,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2009,10,297,196,366,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,TDS,Total Dissolved Solids,mg/L,2009,10,560,320,704,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,TDS,Total Dissolved Solids,mg/L,2009,9,1247,748,1804,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,TDS,Total Dissolved Solids,mg/L,2009,9,387,154,628,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,TDS,Total Dissolved Solids,mg/L,2009,8,421,174,694,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2009,10,681,406,906,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2009,11,557,296,856,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2009,10,555,306,770,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,TDS,Total Dissolved Solids,mg/L,2009,12,638,436,902,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,TDS,Total Dissolved Solids,mg/L,2009,12,676,346,1994,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,TDS,Total Dissolved Solids,mg/L,2009,9,240,130,448,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,485,266,840,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,TDS,Total Dissolved Solids,mg/L,2009,11,566,284,858,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,TDS,Total Dissolved Solids,mg/L,2009,4,703,286,1086,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,TDS,Total Dissolved Solids,mg/L,2009,12,781,528,1514,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,TDS,Total Dissolved Solids,mg/L,2009,8,701,496,1000,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,TDS,Total Dissolved Solids,mg/L,2009,12,708,458,996,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2009,5,768,702,824,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,TDS,Total Dissolved Solids,mg/L,2009,12,594,330,994,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,TDS,Total Dissolved Solids,mg/L,2009,11,652,486,836,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,TDS,Total Dissolved Solids,mg/L,2009,12,610,392,884,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,TDS,Total Dissolved Solids,mg/L,2009,51,588,330,996,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,TDS,Total Dissolved Solids,mg/L,2009,12,751,404,1196,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,TDS,Total Dissolved Solids,mg/L,2009,9,943,578,1242,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,TDS,Total Dissolved Solids,mg/L,2009,11,479,270,728,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,TDS,Total Dissolved Solids,mg/L,2010,12,407,172,996,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,559,274,1206,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,TDS,Total Dissolved Solids,mg/L,2010,11,403,160,828,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,TDS,Total Dissolved Solids,mg/L,2010,10,1036,562,2126,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,TDS,Total Dissolved Solids,mg/L,2010,9,770,452,1398,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,TDS,Total Dissolved Solids,mg/L,2010,12,699,504,1304,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,TDS,Total Dissolved Solids,mg/L,2010,10,1135,352,2324,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,TDS,Total Dissolved Solids,mg/L,2010,11,580,332,1020,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,827,408,1902,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,TDS,Total Dissolved Solids,mg/L,2010,8,752,516,984,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2010,7,891,392,1848,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2010,11,670,490,1020,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,TDS,Total Dissolved Solids,mg/L,2010,11,721,460,1246,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,880,496,1568,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,726,444,1354,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,TDS,Total Dissolved Solids,mg/L,2010,11,725,442,1488,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,750,442,1610,Des Plaines River,-9775033.160497827,5134155.08934849
